Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
610,78.0,87.0,,26.0,43.0,54.0,43.0,,,44.0,,20.0,,29.0,61.0,,16.0,77.0,83.0,58.0,33.0,17.0,43.0,,23.0,21.0,39.0
611,68.0,71.0,,28.0,49.0,55.0,47.0,,,48.0,,19.0,,40.0,50.0,,19.0,91.0,93.0,47.0,31.0,17.0,34.0,,20.0,13.0,27.0
612,75.0,83.0,,26.0,55.0,46.0,47.0,,,42.0,,17.0,,29.0,52.0,,18.0,84.0,98.0,61.0,38.0,18.0,30.0,,25.0,13.0,36.0
613,92.0,90.0,,29.0,58.0,43.0,49.0,,,45.0,,12.0,,34.0,44.0,,19.0,83.0,86.0,51.0,40.0,14.0,40.0,,20.0,11.0,40.0
614,71.0,63.0,,28.0,47.0,55.0,42.0,,,50.0,,18.0,,28.0,53.0,,14.0,88.0,94.0,60.0,40.0,18.0,31.0,,20.0,17.0,36.0
615,63.0,68.0,,27.0,53.0,41.0,42.0,,,43.0,,17.0,,29.0,57.0,,12.0,88.0,96.0,50.0,38.0,11.0,32.0,,22.0,12.0,32.0
616,68.0,92.0,,28.0,48.0,49.0,41.0,,,49.0,,14.0,,40.0,47.0,,15.0,80.0,95.0,44.0,41.0,16.0,41.0,,21.0,16.0,43.0
617,71.0,78.0,,27.0,49.0,52.0,42.0,,,41.0,,9.0,,38.0,49.0,,19.0,80.0,82.0,50.0,37.0,18.0,42.0,,21.0,20.0,29.0
618,65.0,65.0,,21.0,50.0,50.0,44.0,,,49.0,,11.0,,25.0,61.0,,16.0,91.0,82.0,43.0,41.0,18.0,45.0,,20.0,13.0,34.0
619,66.0,87.0,,23.0,38.0,52.0,51.0,,,46.0,,15.0,,39.0,56.0,,12.0,77.0,88.0,49.0,39.0,21.0,27.0,,23.0,16.0,35.0
620,76.0,72.0,,31.0,57.0,50.0,49.0,,13.0,42.0,,15.0,,28.0,56.0,,16.0,76.0,98.0,50.0,35.0,17.0,36.0,,23.0,15.0,41.0
621,82.0,77.0,,28.0,38.0,55.0,48.0,,6.0,46.0,,17.0,,19.0,47.0,,18.0,79.0,86.0,51.0,39.0,13.0,36.0,,23.0,14.0,35.0
622,60.0,89.0,,25.0,58.0,49.0,45.0,,9.0,41.0,,15.0,,19.0,54.0,,19.0,72.0,87.0,57.0,36.0,16.0,44.0,,22.0,11.0,28.0
623,72.0,63.0,,21.0,42.0,53.0,50.0,,,45.0,,21.0,,37.0,56.0,,12.0,90.0,87.0,51.0,38.0,12.0,30.0,,24.0,21.0,32.0
624,77.0,92.0,,21.0,46.0,41.0,48.0,,,45.0,,11.0,,35.0,62.0,,13.0,87.0,87.0,58.0,41.0,13.0,39.0,,23.0,12.0,24.0
625,73.0,69.0,,26.0,50.0,48.0,44.0,,,48.0,,11.0,,23.0,48.0,,18.0,84.0,88.0,45.0,33.0,16.0,47.0,,25.0,19.0,26.0
626,61.0,69.0,,26.0,43.0,44.0,50.0,,,50.0,,22.0,,33.0,47.0,,16.0,73.0,95.0,45.0,36.0,17.0,40.0,,20.0,17.0,27.0
627,81.0,86.0,,30.0,41.0,45.0,49.0,,,46.0,,22.0,,38.0,61.0,,14.0,81.0,83.0,49.0,34.0,18.0,34.0,,20.0,11.0,28.0
628,75.0,73.0,,24.0,39.0,53.0,41.0,,,51.0,,11.0,,34.0,52.0,,12.0,78.0,89.0,48.0,37.0,15.0,36.0,,24.0,14.0,33.0
629,66.0,62.0,,25.0,55.0,55.0,43.0,,,41.0,,11.0,,27.0,57.0,,17.0,89.0,91.0,59.0,34.0,11.0,44.0,,21.0,20.0,35.0
630,70.0,75.0,,25.0,44.0,45.0,51.0,,,47.0,,10.0,,22.0,51.0,,13.0,75.0,89.0,60.0,38.0,14.0,29.0,,20.0,18.0,33.0
631,67.0,82.0,,26.0,53.0,43.0,44.0,,9.0,43.0,,9.0,,19.0,50.0,,15.0,90.0,90.0,61.0,31.0,11.0,27.0,,19.0,16.0,28.0
632,93.0,84.0,,30.0,57.0,49.0,43.0,,,46.0,,12.0,,20.0,50.0,,13.0,86.0,98.0,44.0,40.0,21.0,39.0,,21.0,18.0,44.0
633,72.0,75.0,,26.0,42.0,52.0,43.0,,,47.0,,15.0,,19.0,57.0,,13.0,74.0,87.0,62.0,40.0,15.0,36.0,,20.0,13.0,44.0
634,64.0,92.0,,25.0,45.0,52.0,50.0,,,47.0,,13.0,,30.0,55.0,,14.0,81.0,93.0,51.0,37.0,17.0,36.0,,22.0,14.0,33.0
635,69.0,71.0,,24.0,45.0,46.0,41.0,,,49.0,,20.0,,31.0,43.0,,13.0,85.0,85.0,59.0,35.0,15.0,27.0,,25.0,16.0,40.0
636,67.0,89.0,,31.0,42.0,41.0,46.0,,,42.0,,20.0,,36.0,55.0,,20.0,77.0,91.0,54.0,38.0,11.0,35.0,,21.0,16.0,27.0
637,79.0,61.0,,27.0,46.0,44.0,46.0,,,41.0,,15.0,,28.0,58.0,,13.0,89.0,85.0,58.0,34.0,18.0,44.0,,23.0,19.0,34.0
638,68.0,84.0,,26.0,56.0,47.0,49.0,33.0,,42.0,,20.0,,26.0,42.0,,17.0,85.0,97.0,59.0,41.0,12.0,33.0,,19.0,20.0,38.0
639,74.0,70.0,,28.0,42.0,47.0,42.0,,,46.0,,13.0,,29.0,48.0,,15.0,82.0,90.0,52.0,33.0,21.0,45.0,,19.0,20.0,24.0
640,85.0,91.0,,23.0,39.0,52.0,49.0,,,51.0,,18.0,,26.0,62.0,,19.0,85.0,98.0,56.0,35.0,16.0,28.0,,24.0,14.0,44.0
641,68.0,63.0,,28.0,48.0,42.0,46.0,,,48.0,,18.0,,29.0,61.0,,13.0,87.0,92.0,54.0,37.0,14.0,32.0,,25.0,12.0,27.0
642,72.0,83.0,,26.0,51.0,44.0,44.0,,,49.0,,14.0,,36.0,51.0,,16.0,73.0,89.0,47.0,32.0,16.0,37.0,,20.0,18.0,42.0
643,64.0,70.0,,26.0,41.0,47.0,42.0,,,44.0,,12.0,,25.0,56.0,,15.0,82.0,92.0,50.0,41.0,18.0,38.0,,19.0,14.0,42.0
644,88.0,76.0,,22.0,58.0,53.0,49.0,,,42.0,,13.0,,32.0,46.0,,16.0,87.0,85.0,53.0,31.0,20.0,31.0,,25.0,18.0,32.0
645,73.0,61.0,,23.0,56.0,41.0,43.0,,,46.0,14.0,18.0,,32.0,51.0,,17.0,74.0,95.0,45.0,41.0,19.0,46.0,,19.0,14.0,42.0
646,63.0,71.0,,25.0,50.0,52.0,44.0,,,41.0,,9.0,,34.0,48.0,,17.0,88.0,84.0,57.0,41.0,12.0,27.0,,22.0,13.0,25.0
647,90.0,77.0,,25.0,46.0,46.0,45.0,,18.0,43.0,,12.0,,21.0,55.0,,18.0,86.0,97.0,44.0,41.0,19.0,46.0,,21.0,11.0,28.0
648,76.0,88.0,,26.0,40.0,40.0,41.0,,,43.0,,20.0,,38.0,57.0,,18.0,90.0,85.0,61.0,34.0,19.0,34.0,,22.0,21.0,39.0
649,69.0,82.0,,29.0,55.0,48.0,45.0,,6.0,41.0,,22.0,,39.0,57.0,,12.0,84.0,97.0,58.0,41.0,21.0,36.0,,23.0,16.0,25.0
650,72.0,72.0,,25.0,48.0,55.0,45.0,,15.0,42.0,,16.0,,33.0,52.0,,14.0,79.0,85.0,56.0,40.0,13.0,31.0,,22.0,17.0,33.0
651,61.0,73.0,,21.0,47.0,50.0,50.0,,,41.0,,18.0,,35.0,53.0,,20.0,84.0,93.0,62.0,38.0,15.0,36.0,,22.0,18.0,39.0
652,75.0,90.0,,23.0,38.0,51.0,51.0,,,49.0,,20.0,,25.0,62.0,,12.0,72.0,87.0,54.0,32.0,19.0,30.0,,20.0,20.0,30.0
653,89.0,86.0,,30.0,51.0,49.0,46.0,,,49.0,,16.0,,28.0,42.0,,17.0,82.0,92.0,56.0,31.0,14.0,45.0,,23.0,12.0,24.0
654,66.0,76.0,,29.0,56.0,45.0,46.0,,,50.0,,11.0,,21.0,56.0,,15.0,81.0,90.0,53.0,33.0,13.0,46.0,,25.0,18.0,30.0
655,75.0,77.0,,25.0,40.0,52.0,42.0,,,47.0,,12.0,,19.0,47.0,,12.0,82.0,83.0,44.0,36.0,11.0,28.0,,23.0,18.0,35.0
656,85.0,87.0,,31.0,39.0,46.0,43.0,,,42.0,,12.0,,22.0,49.0,,12.0,91.0,83.0,59.0,39.0,12.0,42.0,,22.0,17.0,26.0
657,63.0,63.0,,29.0,48.0,47.0,41.0,,,50.0,,21.0,,39.0,60.0,,16.0,81.0,84.0,51.0,35.0,18.0,32.0,,21.0,15.0,43.0
658,92.0,71.0,,30.0,52.0,46.0,49.0,,,43.0,,22.0,,34.0,47.0,,19.0,75.0,83.0,51.0,36.0,12.0,33.0,,20.0,12.0,40.0
659,92.0,63.0,,31.0,49.0,40.0,46.0,,,48.0,,19.0,,26.0,46.0,,13.0,82.0,91.0,60.0,31.0,21.0,31.0,,19.0,15.0,26.0
660,89.0,89.0,,25.0,44.0,48.0,46.0,,,50.0,,10.0,,34.0,59.0,,18.0,74.0,90.0,60.0,33.0,19.0,40.0,,24.0,17.0,26.0
661,62.0,72.0,,25.0,57.0,50.0,49.0,,18.0,47.0,,12.0,,38.0,43.0,,20.0,87.0,95.0,42.0,31.0,13.0,29.0,,21.0,18.0,29.0
662,72.0,74.0,,28.0,39.0,47.0,48.0,,18.0,45.0,,21.0,,20.0,45.0,,14.0,86.0,94.0,60.0,39.0,16.0,35.0,,20.0,21.0,42.0
663,87.0,75.0,,29.0,49.0,54.0,44.0,,,45.0,,19.0,,37.0,56.0,,12.0,79.0,86.0,53.0,32.0,13.0,47.0,,22.0,21.0,40.0
664,73.0,62.0,,27.0,57.0,52.0,42.0,,,46.0,,9.0,,29.0,59.0,,20.0,87.0,94.0,45.0,32.0,20.0,41.0,,24.0,16.0,34.0
665,90.0,71.0,,22.0,56.0,50.0,51.0,,,47.0,,12.0,,25.0,54.0,,14.0,80.0,88.0,54.0,33.0,15.0,39.0,,22.0,11.0,33.0
666,63.0,81.0,,23.0,40.0,41.0,46.0,,,48.0,,22.0,,21.0,43.0,,13.0,74.0,82.0,52.0,34.0,14.0,40.0,,24.0,15.0,41.0
667,87.0,91.0,,25.0,39.0,52.0,47.0,,,44.0,,22.0,,32.0,55.0,,14.0,80.0,82.0,46.0,34.0,21.0,45.0,,25.0,21.0,30.0
668,65.0,86.0,,21.0,38.0,43.0,42.0,,,45.0,,19.0,,24.0,42.0,,17.0,89.0,98.0,62.0,36.0,20.0,32.0,,20.0,18.0,31.0
669,93.0,82.0,,29.0,41.0,53.0,46.0,,,45.0,,11.0,,37.0,47.0,,19.0,83.0,92.0,48.0,41.0,18.0,44.0,,22.0,21.0,34.0
670,72.0,82.0,,30.0,54.0,51.0,49.0,,13.0,48.0,,11.0,,19.0,59.0,,12.0,73.0,84.0,59.0,38.0,11.0,39.0,,21.0,17.0,30.0
671,89.0,70.0,,30.0,56.0,44.0,48.0,,,43.0,,11.0,,21.0,51.0,,17.0,88.0,92.0,61.0,36.0,16.0,48.0,,20.0,12.0,32.0
672,92.0,88.0,,29.0,57.0,53.0,51.0,,18.0,48.0,,10.0,,40.0,50.0,,20.0,76.0,82.0,56.0,37.0,13.0,28.0,,19.0,11.0,31.0
673,78.0,91.0,,24.0,47.0,55.0,49.0,,,48.0,,17.0,,34.0,42.0,,18.0,77.0,87.0,49.0,38.0,11.0,40.0,,19.0,19.0,31.0
674,68.0,62.0,,27.0,57.0,51.0,43.0,,,43.0,,9.0,,26.0,61.0,,12.0,88.0,93.0,48.0,31.0,18.0,45.0,,24.0,19.0,44.0
675,84.0,81.0,,22.0,52.0,50.0,43.0,,,46.0,,15.0,,22.0,44.0,,16.0,89.0,89.0,55.0,33.0,12.0,48.0,,24.0,19.0,32.0
676,72.0,82.0,,26.0,57.0,54.0,50.0,,,48.0,,21.0,,35.0,48.0,,20.0,82.0,97.0,52.0,33.0,11.0,29.0,,22.0,15.0,29.0
677,74.0,62.0,,24.0,52.0,46.0,49.0,33.0,,45.0,,17.0,,29.0,61.0,,14.0,91.0,84.0,54.0,38.0,14.0,48.0,,25.0,16.0,37.0
678,61.0,86.0,,29.0,38.0,48.0,50.0,,,47.0,,10.0,,40.0,44.0,,19.0,73.0,95.0,55.0,39.0,11.0,45.0,,20.0,11.0,39.0
679,90.0,86.0,,26.0,49.0,41.0,46.0,,,50.0,,22.0,,28.0,58.0,,20.0,81.0,88.0,61.0,32.0,11.0,31.0,,20.0,19.0,37.0
680,89.0,87.0,,26.0,42.0,53.0,47.0,,,50.0,,12.0,,19.0,55.0,,16.0,78.0,94.0,61.0,36.0,18.0,42.0,,20.0,18.0,36.0
681,76.0,62.0,,26.0,53.0,52.0,47.0,,,47.0,,10.0,,29.0,59.0,,18.0,75.0,83.0,44.0,38.0,11.0,31.0,,19.0,17.0,38.0
682,72.0,76.0,,31.0,41.0,40.0,50.0,,,43.0,,9.0,,19.0,48.0,,20.0,84.0,88.0,61.0,38.0,15.0,40.0,,22.0,18.0,24.0
683,74.0,77.0,,29.0,43.0,52.0,51.0,,,45.0,,17.0,,25.0,49.0,,15.0,90.0,98.0,52.0,35.0,18.0,29.0,,20.0,17.0,33.0
684,76.0,62.0,,28.0,50.0,48.0,42.0,,,50.0,,19.0,,35.0,62.0,,18.0,83.0,94.0,43.0,36.0,12.0,32.0,,21.0,19.0,38.0
685,69.0,83.0,,21.0,56.0,41.0,51.0,,,49.0,8.0,14.0,,22.0,42.0,,20.0,85.0,82.0,62.0,31.0,18.0,41.0,,25.0,19.0,27.0
686,88.0,67.0,,25.0,50.0,41.0,42.0,,6.0,46.0,,22.0,,23.0,60.0,,14.0,79.0,83.0,48.0,40.0,13.0,44.0,,24.0,18.0,34.0
687,90.0,93.0,,29.0,44.0,40.0,49.0,,,45.0,,15.0,,22.0,49.0,,16.0,79.0,91.0,42.0,41.0,19.0,45.0,,23.0,17.0,39.0
688,76.0,72.0,,24.0,58.0,55.0,45.0,,,47.0,,20.0,,20.0,51.0,,18.0,89.0,91.0,42.0,41.0,17.0,48.0,,21.0,18.0,26.0
689,83.0,65.0,,24.0,46.0,50.0,48.0,,9.0,51.0,,18.0,,24.0,55.0,,17.0,85.0,89.0,59.0,41.0,19.0,28.0,,22.0,16.0,29.0
690,68.0,78.0,,24.0,58.0,51.0,46.0,,,42.0,,11.0,,20.0,51.0,,20.0,76.0,92.0,46.0,38.0,14.0,43.0,,20.0,14.0,26.0
691,60.0,76.0,,22.0,42.0,46.0,47.0,,,45.0,,22.0,,30.0,54.0,,20.0,82.0,94.0,58.0,37.0,13.0,41.0,,21.0,19.0,36.0
692,92.0,76.0,,29.0,49.0,45.0,47.0,,,47.0,,14.0,,22.0,51.0,,19.0,77.0,92.0,53.0,32.0,16.0,39.0,,20.0,17.0,36.0
693,86.0,64.0,,24.0,40.0,54.0,41.0,,,43.0,,11.0,,23.0,47.0,,20.0,92.0,97.0,57.0,35.0,20.0,35.0,,24.0,14.0,43.0
694,84.0,68.0,,26.0,51.0,55.0,44.0,,,50.0,,13.0,,33.0,55.0,,16.0,81.0,96.0,50.0,31.0,15.0,34.0,,21.0,14.0,25.0
695,66.0,64.0,,27.0,44.0,48.0,44.0,,,51.0,,18.0,,26.0,44.0,,15.0,80.0,97.0,60.0,33.0,20.0,39.0,,24.0,14.0,44.0
696,76.0,88.0,,24.0,48.0,40.0,43.0,,,41.0,,17.0,,34.0,59.0,,14.0,84.0,96.0,56.0,40.0,13.0,34.0,,21.0,18.0,30.0
697,77.0,79.0,,24.0,56.0,46.0,46.0,,,49.0,,20.0,,31.0,59.0,,16.0,92.0,97.0,52.0,40.0,16.0,37.0,,20.0,16.0,35.0
698,92.0,93.0,,24.0,54.0,42.0,44.0,,,44.0,,19.0,,30.0,49.0,,14.0,90.0,98.0,56.0,38.0,16.0,37.0,,22.0,16.0,37.0
699,69.0,70.0,,23.0,52.0,48.0,48.0,,15.0,42.0,,17.0,,37.0,49.0,,20.0,86.0,89.0,45.0,34.0,21.0,31.0,,23.0,14.0,42.0
700,82.0,90.0,,27.0,45.0,40.0,42.0,,,50.0,,22.0,,40.0,56.0,,14.0,80.0,89.0,44.0,40.0,13.0,37.0,,20.0,12.0,28.0
701,88.0,86.0,,24.0,40.0,48.0,44.0,,,44.0,,18.0,,31.0,45.0,,16.0,86.0,90.0,49.0,36.0,15.0,37.0,,22.0,15.0,37.0
702,80.0,79.0,,31.0,43.0,41.0,47.0,,,47.0,,14.0,,20.0,56.0,,19.0,72.0,95.0,46.0,40.0,14.0,29.0,,21.0,12.0,40.0
703,76.0,63.0,,28.0,43.0,47.0,43.0,,,43.0,,17.0,,28.0,60.0,,14.0,75.0,98.0,45.0,37.0,17.0,32.0,,20.0,20.0,37.0
704,69.0,84.0,,30.0,55.0,52.0,50.0,,,50.0,,13.0,,24.0,43.0,,20.0,80.0,94.0,57.0,41.0,15.0,44.0,,22.0,11.0,34.0
705,75.0,75.0,,22.0,54.0,46.0,47.0,,,48.0,,17.0,,37.0,62.0,,16.0,72.0,92.0,54.0,41.0,19.0,40.0,,25.0,14.0,44.0
706,61.0,67.0,,21.0,45.0,47.0,49.0,,,47.0,,14.0,,20.0,42.0,,18.0,78.0,88.0,47.0,37.0,20.0,47.0,,25.0,21.0,31.0
707,68.0,72.0,,28.0,51.0,46.0,49.0,,11.0,48.0,,16.0,,19.0,56.0,,17.0,74.0,98.0,52.0,34.0,20.0,31.0,,20.0,21.0,31.0
708,84.0,77.0,,25.0,43.0,54.0,45.0,,,41.0,,18.0,,38.0,55.0,,16.0,92.0,91.0,57.0,40.0,12.0,30.0,,24.0,14.0,26.0
709,92.0,66.0,,31.0,47.0,50.0,42.0,,,44.0,,16.0,,31.0,62.0,,16.0,79.0,96.0,58.0,40.0,19.0,39.0,,24.0,17.0,31.0
710,65.0,76.0,,25.0,48.0,49.0,44.0,,,45.0,,18.0,,22.0,56.0,,17.0,81.0,91.0,50.0,35.0,21.0,44.0,,20.0,12.0,40.0
711,81.0,77.0,,29.0,38.0,50.0,43.0,,,42.0,,18.0,,25.0,44.0,,12.0,80.0,95.0,62.0,36.0,12.0,36.0,,24.0,15.0,42.0
712,69.0,86.0,,29.0,55.0,40.0,47.0,,15.0,50.0,,13.0,,29.0,59.0,,16.0,92.0,95.0,54.0,32.0,17.0,43.0,,24.0,21.0,36.0
713,78.0,86.0,,24.0,45.0,48.0,43.0,,9.0,51.0,,9.0,,40.0,60.0,,13.0,87.0,94.0,43.0,35.0,20.0,31.0,,23.0,21.0,40.0
714,68.0,75.0,,23.0,48.0,40.0,51.0,,,43.0,,22.0,,24.0,51.0,,13.0,72.0,90.0,43.0,40.0,12.0,44.0,,19.0,14.0,35.0
715,77.0,84.0,,27.0,49.0,45.0,51.0,,,43.0,,13.0,,35.0,62.0,,14.0,82.0,96.0,50.0,33.0,16.0,46.0,,24.0,17.0,39.0
716,81.0,85.0,,29.0,46.0,47.0,47.0,,,45.0,,11.0,,33.0,57.0,,15.0,89.0,89.0,48.0,38.0,17.0,40.0,,25.0,14.0,41.0
717,72.0,66.0,,31.0,45.0,47.0,44.0,,,41.0,,19.0,,29.0,58.0,,18.0,74.0,82.0,48.0,41.0,13.0,39.0,,23.0,18.0,42.0
718,66.0,68.0,,29.0,55.0,43.0,45.0,,18.0,50.0,,20.0,,35.0,43.0,,14.0,79.0,91.0,45.0,38.0,20.0,40.0,,24.0,17.0,24.0
719,86.0,83.0,,29.0,54.0,51.0,41.0,,,44.0,,15.0,,30.0,56.0,,16.0,86.0,96.0,50.0,40.0,12.0,37.0,,20.0,14.0,41.0
720,86.0,84.0,,28.0,53.0,45.0,41.0,,9.0,44.0,,12.0,,30.0,47.0,,15.0,81.0,85.0,49.0,34.0,11.0,29.0,,22.0,13.0,44.0
721,75.0,68.0,,31.0,45.0,44.0,41.0,,9.0,42.0,,19.0,,27.0,51.0,,12.0,83.0,98.0,45.0,40.0,11.0,27.0,,19.0,17.0,24.0
722,71.0,76.0,,30.0,44.0,40.0,47.0,,,51.0,,17.0,,29.0,52.0,,16.0,80.0,97.0,53.0,34.0,20.0,34.0,,22.0,18.0,35.0
723,90.0,81.0,,26.0,49.0,40.0,47.0,,,50.0,,15.0,,28.0,48.0,,15.0,89.0,88.0,62.0,32.0,17.0,32.0,,24.0,15.0,30.0
724,70.0,91.0,,22.0,51.0,46.0,48.0,,13.0,45.0,,22.0,,29.0,57.0,,13.0,74.0,82.0,57.0,32.0,21.0,32.0,,20.0,21.0,27.0
725,92.0,78.0,,31.0,51.0,47.0,49.0,,,50.0,,10.0,,21.0,56.0,,18.0,86.0,93.0,55.0,41.0,20.0,33.0,,19.0,11.0,33.0
726,75.0,65.0,,31.0,57.0,42.0,45.0,,,42.0,,21.0,,30.0,42.0,,17.0,80.0,92.0,54.0,32.0,11.0,37.0,,23.0,14.0,33.0
727,65.0,83.0,,23.0,54.0,45.0,41.0,,11.0,46.0,,21.0,,37.0,62.0,,12.0,78.0,92.0,46.0,34.0,17.0,48.0,,19.0,11.0,30.0
728,70.0,61.0,,28.0,39.0,40.0,46.0,,15.0,42.0,,9.0,,33.0,59.0,,14.0,76.0,83.0,56.0,37.0,18.0,31.0,,21.0,15.0,33.0
729,62.0,81.0,,26.0,42.0,41.0,51.0,,,48.0,,13.0,,21.0,47.0,,13.0,80.0,96.0,61.0,40.0,13.0,28.0,,25.0,15.0,41.0
730,83.0,65.0,,30.0,41.0,47.0,43.0,,,44.0,,22.0,,28.0,49.0,,20.0,87.0,93.0,61.0,31.0,11.0,35.0,,24.0,20.0,43.0
731,63.0,91.0,,29.0,43.0,53.0,42.0,,9.0,46.0,,19.0,,39.0,62.0,,15.0,73.0,90.0,52.0,33.0,21.0,27.0,,20.0,13.0,29.0
732,64.0,89.0,,28.0,54.0,46.0,47.0,,,42.0,,16.0,,39.0,48.0,,13.0,80.0,88.0,42.0,35.0,19.0,35.0,,22.0,11.0,38.0
733,88.0,75.0,,23.0,52.0,43.0,49.0,,,50.0,,17.0,,40.0,55.0,,14.0,85.0,94.0,62.0,32.0,15.0,31.0,,21.0,16.0,34.0
734,65.0,90.0,,31.0,58.0,51.0,50.0,,,47.0,,12.0,,30.0,60.0,,16.0,72.0,84.0,52.0,33.0,21.0,45.0,,20.0,14.0,40.0
735,66.0,88.0,,22.0,44.0,42.0,49.0,,,42.0,,18.0,,22.0,61.0,,14.0,80.0,94.0,57.0,35.0,12.0,38.0,,23.0,17.0,25.0
736,70.0,91.0,,30.0,41.0,52.0,44.0,,,44.0,,14.0,,26.0,42.0,,17.0,73.0,89.0,45.0,34.0,16.0,41.0,,21.0,18.0,27.0
737,72.0,69.0,,31.0,40.0,46.0,49.0,,6.0,51.0,,9.0,,36.0,58.0,,15.0,75.0,86.0,43.0,38.0,20.0,32.0,,24.0,18.0,43.0
738,85.0,70.0,,28.0,52.0,49.0,44.0,,,51.0,,14.0,,26.0,51.0,,20.0,92.0,89.0,52.0,38.0,15.0,27.0,,22.0,13.0,33.0
739,84.0,65.0,,27.0,53.0,47.0,50.0,,,45.0,8.0,17.0,,36.0,56.0,,20.0,73.0,85.0,52.0,39.0,13.0,30.0,,23.0,11.0,28.0
740,61.0,87.0,,28.0,58.0,53.0,49.0,,,41.0,,10.0,,20.0,62.0,,17.0,83.0,92.0,53.0,34.0,18.0,28.0,,21.0,15.0,42.0
741,74.0,78.0,,23.0,54.0,44.0,43.0,,,46.0,,11.0,,23.0,42.0,,14.0,88.0,89.0,54.0,36.0,17.0,34.0,,24.0,13.0,33.0
742,62.0,93.0,,30.0,53.0,47.0,41.0,,,41.0,,10.0,,27.0,51.0,,20.0,72.0,86.0,48.0,33.0,16.0,31.0,,24.0,14.0,29.0
743,79.0,93.0,,23.0,57.0,53.0,43.0,,,41.0,,15.0,,24.0,50.0,,18.0,72.0,97.0,52.0,31.0,14.0,29.0,,25.0,13.0,35.0
744,80.0,88.0,,26.0,55.0,44.0,43.0,,18.0,41.0,,15.0,,28.0,51.0,,19.0,79.0,98.0,47.0,32.0,20.0,44.0,,24.0,13.0,38.0
745,78.0,63.0,,22.0,50.0,53.0,49.0,,,48.0,16.0,11.0,,32.0,47.0,,13.0,89.0,96.0,51.0,41.0,11.0,33.0,,24.0,19.0,34.0
746,64.0,81.0,,21.0,41.0,49.0,49.0,,,51.0,,16.0,,35.0,52.0,,17.0,81.0,91.0,58.0,39.0,11.0,31.0,,25.0,12.0,24.0
747,61.0,76.0,,26.0,40.0,55.0,48.0,,,49.0,,17.0,,38.0,58.0,,20.0,72.0,82.0,45.0,33.0,11.0,33.0,,21.0,13.0,34.0
748,74.0,83.0,,29.0,44.0,43.0,47.0,,,48.0,,19.0,,40.0,55.0,,18.0,83.0,85.0,44.0,33.0,17.0,44.0,,24.0,13.0,28.0
749,92.0,63.0,,29.0,46.0,45.0,51.0,,,43.0,,13.0,,26.0,56.0,,19.0,82.0,89.0,57.0,32.0,15.0,40.0,,23.0,12.0,40.0
750,65.0,89.0,,26.0,51.0,40.0,50.0,,4.0,46.0,,17.0,,22.0,43.0,,19.0,89.0,83.0,60.0,32.0,21.0,31.0,,19.0,11.0,33.0
751,92.0,72.0,,23.0,56.0,54.0,41.0,,,46.0,,15.0,,35.0,53.0,,12.0,76.0,82.0,49.0,34.0,12.0,30.0,,23.0,20.0,31.0
752,93.0,65.0,,29.0,47.0,43.0,51.0,,9.0,49.0,,9.0,,29.0,52.0,,18.0,92.0,97.0,47.0,37.0,11.0,30.0,,23.0,14.0,27.0
753,70.0,80.0,,29.0,47.0,42.0,45.0,,4.0,46.0,,14.0,,25.0,43.0,,16.0,76.0,85.0,50.0,35.0,13.0,31.0,,24.0,19.0,31.0
754,88.0,86.0,,31.0,45.0,53.0,46.0,,18.0,48.0,,14.0,,32.0,49.0,,15.0,84.0,94.0,54.0,33.0,18.0,38.0,,22.0,16.0,37.0
755,89.0,61.0,,23.0,48.0,41.0,51.0,,,49.0,4.0,12.0,,22.0,61.0,,20.0,78.0,82.0,53.0,33.0,20.0,38.0,,19.0,17.0,36.0
756,63.0,80.0,,24.0,54.0,44.0,41.0,,15.0,43.0,,14.0,,29.0,50.0,,19.0,84.0,88.0,55.0,40.0,13.0,37.0,,24.0,13.0,34.0
757,70.0,72.0,,29.0,46.0,45.0,45.0,,,51.0,,20.0,,19.0,42.0,,20.0,73.0,88.0,51.0,34.0,15.0,32.0,,23.0,21.0,39.0
758,88.0,78.0,,25.0,51.0,47.0,51.0,,6.0,43.0,,19.0,,33.0,45.0,,15.0,74.0,89.0,60.0,38.0,18.0,36.0,,25.0,15.0,26.0
759,77.0,68.0,,23.0,46.0,53.0,50.0,,,49.0,,9.0,,33.0,60.0,,14.0,83.0,98.0,47.0,36.0,14.0,39.0,,21.0,15.0,40.0
760,74.0,61.0,,31.0,52.0,48.0,42.0,,,49.0,,15.0,,30.0,47.0,,12.0,91.0,86.0,47.0,36.0,19.0,34.0,,22.0,16.0,25.0
761,62.0,64.0,,24.0,51.0,55.0,45.0,,,49.0,,11.0,,23.0,43.0,,19.0,86.0,98.0,51.0,36.0,21.0,48.0,,19.0,20.0,41.0
762,76.0,63.0,,25.0,47.0,50.0,44.0,,,50.0,,15.0,,22.0,46.0,,20.0,79.0,83.0,58.0,38.0,16.0,46.0,,21.0,20.0,40.0
