Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
495,8.0,8.0,0.0,62.0,27.0,0.0,26.94,0.0,0.0,28.0,0.0,0.0,0.0,14.0,426.0,0.0,1.0,29.0,4.0,14.0,10.0,4.0,8.0,0.0,0.0,3.0,32.0
496,6.0,5.0,0.0,59.0,27.0,0.0,27.49,0.0,0.0,28.0,0.0,0.0,21.0,37.0,446.0,0.0,0.0,38.0,3.0,13.0,12.0,4.0,7.0,0.0,0.0,2.0,53.0
497,3.0,5.0,0.0,58.0,21.0,0.0,26.78,0.0,0.0,24.0,0.0,0.0,0.0,37.0,283.0,0.0,0.0,38.0,4.0,13.0,12.0,1.0,8.0,0.0,0.0,3.0,53.0
498,2.0,8.0,0.0,58.0,29.0,0.0,32.81,0.0,0.0,17.0,0.0,0.0,0.0,15.0,400.0,0.0,1.0,33.0,4.0,17.0,12.0,2.0,5.0,0.0,0.0,4.0,46.0
499,2.0,2.0,0.0,58.0,22.0,0.0,23.77,0.0,4.0,20.0,0.0,0.0,22.0,14.0,458.0,0.0,1.0,35.0,4.0,14.0,10.0,4.0,5.0,0.0,0.0,1.0,44.0
500,1.0,6.0,62.0,61.0,32.0,0.0,30.85,0.0,6.0,26.0,0.0,0.0,0.0,37.0,385.0,0.0,1.0,36.0,5.0,16.0,11.0,3.0,2.0,12.0,0.0,3.0,44.0
501,5.0,4.0,0.0,60.0,26.0,-2.0,21.56,0.0,0.0,28.0,0.0,0.0,0.0,40.0,296.0,0.0,2.0,25.0,2.0,15.0,8.0,1.0,6.0,0.0,0.0,2.0,36.0
502,7.0,9.0,0.0,61.0,30.0,-2.0,29.02,0.0,0.0,27.0,0.0,0.0,24.0,27.0,458.0,0.0,2.0,22.0,6.0,15.0,12.0,2.0,7.0,0.0,0.0,2.0,44.0
503,3.0,8.0,0.0,64.0,28.0,0.0,31.56,0.0,0.0,22.0,0.0,0.0,0.0,24.0,300.0,0.0,1.0,27.0,2.0,18.0,12.0,4.0,2.0,0.0,0.0,1.0,32.0
504,1.0,10.0,0.0,64.0,12.0,0.0,21.64,0.0,0.0,17.0,0.0,0.0,0.0,38.0,295.0,0.0,2.0,17.0,6.0,19.0,10.0,1.0,7.0,0.0,0.0,4.0,47.0
505,1.0,8.0,50.0,63.0,17.0,0.0,38.41,0.0,0.0,28.0,2.0,0.0,0.0,17.0,308.0,0.0,0.0,31.0,5.0,17.0,11.0,3.0,4.0,0.0,0.0,4.0,34.0
506,5.0,1.0,0.0,63.0,25.0,0.0,34.0,0.0,0.0,17.0,0.0,0.0,15.0,16.0,413.0,0.0,1.0,31.0,7.0,14.0,11.0,1.0,5.0,0.0,0.0,1.0,52.0
507,10.0,4.0,0.0,62.0,12.0,0.0,39.63,0.0,0.0,22.0,0.0,0.0,0.0,11.0,391.0,0.0,1.0,31.0,8.0,18.0,12.0,3.0,4.0,0.0,0.0,1.0,53.0
508,9.0,5.0,0.0,58.0,30.0,0.0,35.93,0.0,0.0,18.0,0.0,0.0,0.0,11.0,442.0,0.0,2.0,18.0,8.0,12.0,10.0,1.0,2.0,0.0,0.0,3.0,36.0
509,6.0,5.0,0.0,60.0,27.0,0.0,33.0,0.0,6.0,24.0,0.0,0.0,29.0,22.0,347.0,0.0,2.0,25.0,7.0,17.0,12.0,3.0,7.0,0.0,0.0,4.0,35.0
510,8.0,6.0,0.0,64.0,29.0,0.0,32.77,0.0,0.0,25.0,0.0,0.0,0.0,22.0,402.0,0.0,0.0,32.0,4.0,15.0,11.0,2.0,6.0,0.0,0.0,4.0,36.0
511,3.0,4.0,0.0,58.0,32.0,0.0,30.41,0.0,0.0,21.0,0.0,0.0,22.0,35.0,272.0,0.0,2.0,20.0,4.0,15.0,10.0,4.0,3.0,0.0,0.0,1.0,32.0
512,4.0,9.0,0.0,59.0,29.0,0.0,21.22,0.0,0.0,18.0,0.0,0.0,0.0,38.0,410.0,0.0,2.0,22.0,6.0,15.0,12.0,3.0,7.0,0.0,0.0,4.0,46.0
513,10.0,7.0,0.0,63.0,21.0,0.0,37.79,0.0,0.0,21.0,0.0,0.0,0.0,29.0,307.0,0.0,2.0,21.0,5.0,16.0,8.0,2.0,3.0,0.0,0.0,1.0,40.0
514,5.0,6.0,0.0,63.0,21.0,0.0,33.44,0.0,0.0,17.0,0.0,0.0,0.0,11.0,404.0,0.0,0.0,33.0,6.0,12.0,9.0,2.0,3.0,0.0,0.0,4.0,43.0
515,6.0,9.0,0.0,61.0,17.0,0.0,22.93,0.0,0.0,17.0,0.0,0.0,0.0,13.0,414.0,0.0,0.0,11.0,2.0,15.0,8.0,3.0,6.0,0.0,0.0,1.0,51.0
516,6.0,3.0,0.0,63.0,21.0,0.0,32.86,0.0,0.0,25.0,0.0,0.0,21.0,40.0,379.0,0.0,1.0,10.0,8.0,17.0,8.0,2.0,2.0,0.0,20.0,3.0,50.0
517,4.0,10.0,0.0,60.0,27.0,0.0,20.81,5.44,0.0,26.0,0.0,0.0,26.0,24.0,400.0,0.0,2.0,30.0,8.0,12.0,12.0,4.0,8.0,0.0,0.0,4.0,32.0
518,10.0,5.0,0.0,59.0,25.0,-4.0,28.77,0.0,0.0,26.0,0.0,0.0,0.0,35.0,378.0,0.0,0.0,32.0,7.0,13.0,12.0,3.0,4.0,0.0,0.0,2.0,36.0
519,4.0,2.0,0.0,64.0,28.0,0.0,23.6,0.0,0.0,20.0,0.0,0.0,0.0,38.0,379.0,0.0,1.0,21.0,8.0,13.0,8.0,3.0,6.0,0.0,0.0,3.0,46.0
520,7.0,5.0,0.0,63.0,13.0,0.0,20.79,0.0,5.0,25.0,0.0,0.0,0.0,27.0,464.0,0.0,0.0,14.0,4.0,18.0,9.0,1.0,4.0,0.0,0.0,4.0,46.0
521,5.0,2.0,51.0,60.0,30.0,0.0,25.99,0.0,0.0,27.0,0.0,0.0,0.0,11.0,365.0,0.0,1.0,31.0,5.0,13.0,10.0,4.0,4.0,0.0,0.0,4.0,51.0
522,1.0,7.0,0.0,63.0,24.0,0.0,30.77,0.0,0.0,24.0,0.0,0.0,12.0,25.0,367.0,0.0,0.0,32.0,2.0,17.0,10.0,4.0,2.0,0.0,0.0,2.0,49.0
523,10.0,10.0,0.0,61.0,19.0,0.0,28.93,0.0,4.0,22.0,0.0,0.0,0.0,17.0,441.0,0.0,2.0,20.0,8.0,19.0,11.0,2.0,2.0,0.0,0.0,3.0,43.0
524,7.0,6.0,0.0,58.0,27.0,0.0,25.48,0.0,0.0,20.0,0.0,0.0,10.0,15.0,428.0,0.0,0.0,37.0,8.0,16.0,12.0,3.0,2.0,0.0,0.0,4.0,43.0
525,3.0,10.0,0.0,64.0,25.0,0.0,27.4,0.0,0.0,22.0,0.0,0.0,13.0,22.0,272.0,0.0,2.0,40.0,5.0,18.0,9.0,4.0,3.0,0.0,0.0,2.0,33.0
526,9.0,8.0,0.0,64.0,13.0,0.0,20.56,0.0,0.0,18.0,0.0,0.0,0.0,11.0,367.0,0.0,2.0,38.0,4.0,17.0,11.0,4.0,5.0,0.0,0.0,1.0,46.0
527,7.0,8.0,0.0,58.0,26.0,0.0,25.03,0.0,0.0,28.0,0.0,0.0,0.0,16.0,270.0,0.0,2.0,38.0,8.0,12.0,11.0,1.0,3.0,0.0,0.0,1.0,43.0
528,3.0,6.0,54.0,63.0,15.0,0.0,25.15,0.0,0.0,24.0,0.0,0.0,30.0,17.0,391.0,0.0,1.0,10.0,3.0,13.0,8.0,4.0,3.0,0.0,0.0,3.0,52.0
529,10.0,7.0,0.0,58.0,21.0,0.0,33.58,0.0,0.0,25.0,0.0,0.0,27.0,25.0,411.0,0.0,2.0,39.0,6.0,14.0,9.0,4.0,3.0,0.0,0.0,2.0,48.0
530,9.0,8.0,0.0,59.0,14.0,0.0,37.5,0.0,0.0,19.0,0.0,0.0,20.0,35.0,280.0,0.0,2.0,28.0,3.0,16.0,9.0,2.0,4.0,0.0,0.0,4.0,42.0
531,4.0,1.0,0.0,58.0,20.0,0.0,26.9,0.0,0.0,28.0,0.0,0.0,0.0,29.0,354.0,0.0,2.0,34.0,3.0,15.0,10.0,2.0,2.0,0.0,0.0,2.0,52.0
532,10.0,4.0,0.0,61.0,28.0,0.0,33.44,0.0,0.0,21.0,0.0,0.0,12.0,19.0,464.0,0.0,0.0,13.0,4.0,14.0,11.0,1.0,6.0,0.0,0.0,1.0,35.0
533,7.0,1.0,0.0,64.0,12.0,0.0,37.11,0.0,0.0,19.0,0.0,0.0,12.0,37.0,456.0,0.0,0.0,17.0,3.0,18.0,10.0,3.0,4.0,0.0,0.0,4.0,44.0
534,6.0,9.0,0.0,60.0,24.0,0.0,35.44,0.0,0.0,23.0,0.0,0.0,0.0,17.0,395.0,0.0,2.0,22.0,4.0,13.0,9.0,1.0,6.0,0.0,0.0,3.0,46.0
535,3.0,9.0,0.0,62.0,23.0,0.0,37.29,0.0,0.0,20.0,0.0,0.0,0.0,33.0,407.0,0.0,0.0,25.0,4.0,17.0,9.0,2.0,5.0,0.0,0.0,1.0,51.0
536,1.0,9.0,0.0,61.0,27.0,0.0,26.25,0.0,0.0,27.0,0.0,0.0,28.0,27.0,460.0,0.0,0.0,23.0,2.0,19.0,11.0,4.0,7.0,0.0,0.0,3.0,44.0
537,2.0,3.0,0.0,63.0,21.0,0.0,28.54,0.0,0.0,22.0,0.0,0.0,0.0,20.0,347.0,0.0,0.0,24.0,5.0,13.0,8.0,3.0,8.0,0.0,0.0,3.0,39.0
538,2.0,6.0,0.0,61.0,16.0,0.0,28.93,0.0,0.0,17.0,0.0,0.0,11.0,18.0,275.0,0.0,2.0,33.0,2.0,17.0,8.0,4.0,6.0,0.0,0.0,1.0,53.0
539,2.0,5.0,0.0,62.0,21.0,0.0,24.3,0.0,0.0,22.0,0.0,0.0,11.0,37.0,323.0,0.0,0.0,35.0,2.0,19.0,10.0,4.0,6.0,0.0,0.0,3.0,50.0
540,2.0,3.0,0.0,61.0,27.0,0.0,26.61,0.0,0.0,20.0,0.0,0.0,0.0,19.0,392.0,0.0,0.0,11.0,2.0,14.0,12.0,3.0,5.0,0.0,0.0,1.0,34.0
541,6.0,9.0,0.0,61.0,26.0,0.0,28.91,0.0,0.0,22.0,0.0,0.0,0.0,33.0,390.0,0.0,1.0,31.0,6.0,18.0,12.0,1.0,4.0,0.0,0.0,1.0,41.0
542,2.0,4.0,0.0,58.0,29.0,0.0,39.63,0.0,0.0,24.0,0.0,0.0,0.0,18.0,333.0,0.0,2.0,40.0,7.0,17.0,12.0,2.0,4.0,0.0,0.0,3.0,50.0
543,5.0,9.0,0.0,64.0,27.0,0.0,30.47,0.0,0.0,24.0,0.0,0.0,0.0,14.0,441.0,0.0,0.0,29.0,4.0,12.0,12.0,4.0,3.0,0.0,0.0,1.0,50.0
544,8.0,4.0,0.0,59.0,25.0,0.0,25.56,0.0,0.0,17.0,0.0,0.0,28.0,22.0,419.0,0.0,2.0,40.0,7.0,15.0,8.0,1.0,8.0,0.0,0.0,4.0,53.0
545,3.0,10.0,0.0,61.0,31.0,0.0,38.14,0.0,0.0,20.0,0.0,0.0,0.0,40.0,258.0,0.0,2.0,31.0,5.0,17.0,10.0,3.0,2.0,0.0,0.0,1.0,39.0
546,10.0,3.0,0.0,59.0,27.0,0.0,24.51,0.0,0.0,17.0,0.0,0.0,14.0,35.0,271.0,0.0,0.0,24.0,6.0,13.0,11.0,1.0,7.0,0.0,0.0,1.0,38.0
547,2.0,6.0,0.0,58.0,15.0,0.0,34.94,0.0,7.0,28.0,0.0,0.0,14.0,26.0,308.0,0.0,2.0,16.0,8.0,16.0,12.0,2.0,3.0,0.0,0.0,4.0,55.0
548,7.0,10.0,0.0,60.0,13.0,0.0,29.43,0.0,0.0,17.0,0.0,0.0,20.0,21.0,397.0,0.0,1.0,26.0,6.0,13.0,11.0,1.0,4.0,0.0,0.0,4.0,35.0
549,1.0,3.0,0.0,58.0,20.0,0.0,30.67,0.0,0.0,24.0,0.0,0.0,0.0,25.0,320.0,0.0,2.0,26.0,6.0,19.0,9.0,4.0,3.0,0.0,0.0,2.0,41.0
550,4.0,3.0,0.0,58.0,27.0,0.0,32.59,0.0,0.0,20.0,0.0,0.0,20.0,11.0,271.0,0.0,0.0,13.0,5.0,19.0,11.0,4.0,7.0,0.0,0.0,2.0,46.0
551,6.0,9.0,0.0,64.0,23.0,0.0,31.33,0.0,0.0,20.0,0.0,0.0,0.0,16.0,332.0,0.0,2.0,19.0,4.0,12.0,10.0,2.0,5.0,0.0,0.0,2.0,43.0
552,5.0,5.0,0.0,60.0,31.0,-2.0,24.55,0.0,0.0,22.0,0.0,0.0,29.0,14.0,451.0,0.0,1.0,16.0,8.0,14.0,9.0,4.0,6.0,0.0,0.0,3.0,36.0
553,4.0,2.0,0.0,58.0,27.0,0.0,34.06,0.0,0.0,25.0,0.0,0.0,0.0,39.0,399.0,0.0,2.0,22.0,2.0,13.0,12.0,4.0,6.0,0.0,0.0,2.0,45.0
554,7.0,1.0,0.0,58.0,14.0,0.0,22.86,0.0,0.0,20.0,0.0,0.0,24.0,10.0,378.0,0.0,0.0,16.0,8.0,15.0,9.0,1.0,5.0,0.0,0.0,1.0,36.0
555,3.0,9.0,0.0,63.0,22.0,0.0,28.2,0.0,0.0,24.0,0.0,0.0,16.0,22.0,304.0,0.0,0.0,37.0,6.0,16.0,9.0,1.0,5.0,0.0,0.0,3.0,40.0
556,6.0,1.0,56.0,63.0,30.0,0.0,21.28,0.0,0.0,17.0,0.0,0.0,26.0,40.0,314.0,0.0,1.0,11.0,4.0,13.0,10.0,1.0,4.0,0.0,0.0,4.0,36.0
557,2.0,5.0,0.0,64.0,20.0,0.0,26.28,0.0,0.0,19.0,0.0,0.0,16.0,32.0,338.0,0.0,1.0,30.0,3.0,19.0,8.0,1.0,7.0,0.0,0.0,3.0,35.0
558,9.0,2.0,0.0,60.0,30.0,-2.0,38.61,0.0,0.0,19.0,0.0,0.0,0.0,10.0,299.0,0.0,0.0,16.0,2.0,12.0,10.0,2.0,3.0,0.0,0.0,3.0,41.0
559,6.0,5.0,0.0,63.0,14.0,0.0,33.98,0.0,6.0,27.0,0.0,0.0,0.0,37.0,351.0,0.0,0.0,36.0,8.0,18.0,10.0,2.0,7.0,0.0,0.0,4.0,36.0
560,9.0,10.0,0.0,60.0,22.0,0.0,20.25,0.0,0.0,18.0,0.0,0.0,0.0,24.0,313.0,0.0,1.0,19.0,3.0,19.0,8.0,4.0,3.0,0.0,0.0,4.0,37.0
561,9.0,1.0,0.0,59.0,30.0,0.0,35.48,0.0,0.0,24.0,0.0,0.0,0.0,30.0,409.0,0.0,0.0,27.0,7.0,12.0,12.0,3.0,7.0,0.0,0.0,2.0,35.0
562,10.0,1.0,0.0,62.0,26.0,0.0,39.82,7.0,0.0,27.0,0.0,0.0,27.0,38.0,263.0,1.0,2.0,25.0,3.0,19.0,9.0,2.0,6.0,0.0,0.0,2.0,51.0
563,9.0,7.0,0.0,62.0,31.0,0.0,29.75,0.0,0.0,23.0,0.0,0.0,0.0,10.0,309.0,0.0,2.0,31.0,6.0,19.0,10.0,1.0,4.0,0.0,0.0,1.0,36.0
564,2.0,6.0,0.0,61.0,19.0,0.0,35.18,0.0,0.0,17.0,0.0,0.0,0.0,24.0,260.0,0.0,2.0,30.0,5.0,13.0,11.0,4.0,8.0,10.0,0.0,2.0,39.0
565,2.0,3.0,0.0,62.0,14.0,0.0,32.57,6.17,0.0,22.0,0.0,0.0,28.0,19.0,333.0,0.0,1.0,19.0,5.0,14.0,9.0,2.0,5.0,0.0,0.0,1.0,33.0
566,6.0,1.0,0.0,59.0,12.0,0.0,25.84,0.0,5.0,22.0,0.0,0.0,0.0,33.0,406.0,0.0,1.0,33.0,8.0,18.0,11.0,4.0,5.0,0.0,0.0,4.0,46.0
567,5.0,3.0,0.0,63.0,13.0,0.0,29.68,0.0,8.0,18.0,0.0,0.0,0.0,20.0,272.0,0.0,1.0,36.0,6.0,13.0,10.0,1.0,4.0,14.0,0.0,4.0,36.0
568,1.0,8.0,0.0,60.0,25.0,0.0,39.23,0.0,0.0,25.0,0.0,6.0,0.0,28.0,266.0,0.0,2.0,34.0,2.0,17.0,12.0,4.0,7.0,7.0,0.0,2.0,38.0
569,3.0,1.0,0.0,63.0,18.0,0.0,38.3,0.0,0.0,17.0,0.0,0.0,0.0,38.0,449.0,0.0,0.0,14.0,2.0,16.0,8.0,1.0,4.0,0.0,0.0,1.0,43.0
570,8.0,2.0,0.0,59.0,22.0,0.0,28.75,0.0,0.0,17.0,0.0,0.0,24.0,24.0,356.0,0.0,2.0,30.0,3.0,14.0,8.0,3.0,8.0,0.0,0.0,4.0,33.0
571,1.0,6.0,0.0,64.0,15.0,0.0,38.71,0.0,0.0,24.0,0.0,0.0,0.0,17.0,295.0,0.0,2.0,31.0,6.0,19.0,10.0,1.0,3.0,0.0,0.0,2.0,52.0
572,8.0,5.0,0.0,59.0,23.0,0.0,22.48,0.0,0.0,17.0,0.0,0.0,22.0,25.0,413.0,0.0,0.0,31.0,7.0,17.0,12.0,3.0,7.0,0.0,0.0,2.0,32.0
573,9.0,5.0,0.0,62.0,24.0,0.0,22.62,0.0,0.0,17.0,0.0,0.0,0.0,31.0,437.0,0.0,2.0,29.0,4.0,18.0,12.0,1.0,2.0,0.0,0.0,3.0,50.0
574,8.0,9.0,0.0,64.0,17.0,0.0,28.16,0.0,0.0,26.0,0.0,0.0,0.0,40.0,391.0,0.0,2.0,28.0,2.0,14.0,8.0,3.0,8.0,0.0,12.0,1.0,45.0
575,1.0,7.0,0.0,63.0,20.0,-3.0,26.06,0.0,0.0,27.0,0.0,0.0,30.0,18.0,371.0,2.0,0.0,36.0,3.0,14.0,10.0,2.0,6.0,0.0,0.0,2.0,35.0
576,5.0,6.0,0.0,61.0,14.0,0.0,25.93,0.0,0.0,26.0,3.0,0.0,0.0,29.0,446.0,0.0,1.0,27.0,7.0,18.0,8.0,2.0,6.0,0.0,0.0,4.0,53.0
577,2.0,8.0,0.0,63.0,27.0,0.0,37.25,0.0,0.0,23.0,0.0,0.0,0.0,38.0,446.0,0.0,2.0,26.0,2.0,19.0,9.0,3.0,2.0,0.0,0.0,1.0,49.0
578,6.0,8.0,0.0,59.0,22.0,0.0,29.91,0.0,0.0,23.0,5.0,0.0,19.0,11.0,317.0,0.0,0.0,15.0,4.0,15.0,9.0,3.0,5.0,0.0,0.0,3.0,51.0
579,10.0,1.0,0.0,62.0,12.0,0.0,20.44,0.0,0.0,19.0,0.0,0.0,22.0,19.0,359.0,0.0,2.0,31.0,6.0,14.0,11.0,2.0,7.0,0.0,0.0,3.0,55.0
580,9.0,8.0,0.0,61.0,23.0,0.0,27.34,0.0,0.0,28.0,0.0,0.0,0.0,14.0,385.0,0.0,1.0,22.0,4.0,13.0,12.0,4.0,4.0,10.0,0.0,2.0,44.0
581,5.0,8.0,0.0,59.0,20.0,0.0,32.86,0.0,0.0,18.0,0.0,0.0,30.0,15.0,374.0,0.0,0.0,31.0,5.0,14.0,9.0,2.0,3.0,0.0,0.0,4.0,50.0
582,7.0,4.0,0.0,61.0,14.0,0.0,24.67,4.09,8.0,20.0,0.0,0.0,25.0,12.0,397.0,0.0,0.0,38.0,8.0,13.0,9.0,4.0,8.0,13.0,0.0,3.0,47.0
583,9.0,6.0,0.0,63.0,16.0,0.0,26.09,0.0,0.0,27.0,0.0,0.0,29.0,27.0,435.0,0.0,2.0,22.0,7.0,14.0,9.0,3.0,4.0,0.0,0.0,1.0,35.0
584,6.0,5.0,0.0,58.0,31.0,0.0,35.04,0.0,0.0,26.0,0.0,0.0,18.0,28.0,280.0,0.0,1.0,25.0,2.0,17.0,9.0,4.0,3.0,0.0,0.0,2.0,46.0
585,2.0,7.0,0.0,62.0,32.0,0.0,22.21,0.0,0.0,18.0,0.0,0.0,10.0,24.0,307.0,0.0,0.0,34.0,2.0,15.0,11.0,1.0,7.0,0.0,0.0,3.0,52.0
586,9.0,9.0,0.0,60.0,32.0,0.0,21.54,0.0,0.0,26.0,0.0,0.0,0.0,36.0,263.0,0.0,0.0,38.0,8.0,16.0,10.0,4.0,5.0,0.0,0.0,4.0,54.0
587,5.0,9.0,50.0,63.0,25.0,0.0,33.02,0.0,0.0,27.0,0.0,0.0,26.0,16.0,352.0,0.0,0.0,25.0,8.0,16.0,11.0,3.0,4.0,0.0,0.0,3.0,38.0
588,6.0,5.0,0.0,61.0,22.0,0.0,35.55,0.0,3.0,28.0,0.0,0.0,0.0,24.0,430.0,3.0,1.0,28.0,5.0,13.0,8.0,3.0,4.0,0.0,0.0,2.0,32.0
589,8.0,8.0,0.0,63.0,21.0,0.0,35.17,0.0,0.0,26.0,0.0,0.0,11.0,16.0,272.0,0.0,1.0,21.0,3.0,19.0,12.0,3.0,7.0,0.0,0.0,2.0,44.0
590,7.0,7.0,0.0,58.0,29.0,0.0,30.15,0.0,0.0,26.0,0.0,0.0,10.0,33.0,342.0,0.0,1.0,33.0,6.0,16.0,12.0,4.0,8.0,0.0,0.0,2.0,46.0
591,9.0,9.0,0.0,64.0,16.0,0.0,27.26,0.0,0.0,27.0,0.0,0.0,0.0,20.0,389.0,0.0,0.0,33.0,5.0,14.0,10.0,3.0,4.0,0.0,0.0,1.0,45.0
592,3.0,7.0,0.0,62.0,18.0,0.0,33.31,0.0,0.0,22.0,0.0,0.0,13.0,10.0,377.0,0.0,0.0,36.0,8.0,17.0,12.0,3.0,5.0,0.0,0.0,3.0,38.0
593,7.0,6.0,0.0,61.0,13.0,0.0,31.6,0.0,0.0,27.0,0.0,0.0,23.0,23.0,420.0,0.0,1.0,12.0,3.0,14.0,9.0,2.0,7.0,0.0,0.0,1.0,41.0
594,6.0,1.0,0.0,58.0,17.0,0.0,27.07,0.0,0.0,22.0,0.0,0.0,0.0,30.0,274.0,0.0,0.0,34.0,7.0,15.0,12.0,2.0,7.0,0.0,14.0,3.0,43.0
595,2.0,2.0,0.0,64.0,16.0,0.0,38.52,0.0,6.0,27.0,0.0,0.0,16.0,19.0,395.0,0.0,0.0,32.0,4.0,14.0,11.0,3.0,4.0,0.0,0.0,2.0,37.0
596,4.0,7.0,0.0,59.0,24.0,0.0,36.53,0.0,0.0,21.0,0.0,0.0,24.0,15.0,329.0,0.0,0.0,23.0,6.0,19.0,12.0,3.0,3.0,0.0,0.0,3.0,34.0
597,10.0,4.0,0.0,63.0,30.0,-2.0,31.89,0.0,8.0,24.0,0.0,0.0,0.0,35.0,379.0,0.0,0.0,26.0,8.0,12.0,9.0,4.0,2.0,0.0,0.0,3.0,46.0
598,6.0,5.0,0.0,58.0,31.0,0.0,31.67,0.0,0.0,25.0,0.0,0.0,24.0,20.0,303.0,0.0,0.0,17.0,3.0,15.0,9.0,3.0,3.0,0.0,0.0,3.0,43.0
599,9.0,3.0,55.0,59.0,12.0,0.0,39.65,0.0,7.0,20.0,0.0,0.0,0.0,23.0,455.0,0.0,0.0,25.0,8.0,17.0,10.0,2.0,3.0,0.0,0.0,1.0,50.0
600,1.0,8.0,0.0,63.0,25.0,0.0,26.45,0.0,0.0,22.0,0.0,0.0,0.0,20.0,330.0,0.0,2.0,32.0,7.0,16.0,9.0,3.0,5.0,0.0,0.0,2.0,35.0
601,8.0,10.0,55.0,59.0,13.0,0.0,39.57,0.0,0.0,24.0,0.0,0.0,0.0,28.0,462.0,1.0,2.0,28.0,4.0,18.0,12.0,2.0,3.0,0.0,0.0,3.0,43.0
602,1.0,1.0,59.0,59.0,24.0,0.0,26.2,0.0,0.0,23.0,0.0,0.0,0.0,33.0,343.0,0.0,1.0,19.0,5.0,16.0,12.0,2.0,4.0,0.0,18.0,1.0,32.0
603,5.0,9.0,0.0,60.0,17.0,0.0,39.88,0.0,0.0,26.0,0.0,0.0,0.0,33.0,308.0,0.0,2.0,14.0,2.0,12.0,9.0,3.0,5.0,0.0,15.0,4.0,38.0
604,1.0,6.0,0.0,58.0,27.0,0.0,20.08,0.0,0.0,27.0,0.0,0.0,0.0,40.0,363.0,0.0,0.0,25.0,8.0,12.0,8.0,4.0,5.0,0.0,0.0,3.0,40.0
605,10.0,2.0,0.0,64.0,16.0,0.0,30.09,0.0,0.0,25.0,0.0,0.0,24.0,26.0,310.0,0.0,0.0,40.0,2.0,19.0,12.0,3.0,6.0,0.0,0.0,1.0,40.0
606,4.0,10.0,0.0,60.0,28.0,0.0,33.87,6.55,5.0,21.0,0.0,0.0,27.0,11.0,354.0,0.0,2.0,34.0,6.0,13.0,10.0,3.0,6.0,0.0,0.0,4.0,32.0
607,3.0,9.0,0.0,64.0,24.0,0.0,37.56,0.0,0.0,27.0,0.0,0.0,13.0,39.0,305.0,0.0,1.0,11.0,5.0,15.0,9.0,4.0,6.0,0.0,0.0,4.0,41.0
608,9.0,1.0,0.0,58.0,17.0,0.0,32.36,0.0,0.0,27.0,0.0,0.0,0.0,23.0,274.0,0.0,1.0,21.0,2.0,17.0,9.0,4.0,8.0,0.0,0.0,4.0,32.0
609,10.0,9.0,0.0,64.0,21.0,-5.0,37.48,0.0,0.0,25.0,0.0,0.0,0.0,30.0,410.0,0.0,0.0,13.0,4.0,13.0,11.0,1.0,4.0,0.0,0.0,4.0,43.0
610,7.0,4.0,0.0,61.0,18.0,0.0,20.85,0.0,0.0,24.0,0.0,0.0,26.0,30.0,339.0,0.0,0.0,34.0,7.0,12.0,9.0,3.0,2.0,0.0,0.0,2.0,37.0
611,8.0,8.0,0.0,64.0,31.0,0.0,35.94,0.0,0.0,28.0,0.0,0.0,22.0,20.0,295.0,0.0,2.0,19.0,3.0,19.0,10.0,2.0,8.0,0.0,0.0,2.0,51.0
612,3.0,4.0,62.0,61.0,23.0,0.0,24.45,0.0,0.0,17.0,0.0,0.0,17.0,35.0,268.0,0.0,1.0,39.0,6.0,16.0,12.0,1.0,5.0,0.0,0.0,4.0,50.0
613,8.0,7.0,0.0,59.0,29.0,0.0,36.19,0.0,0.0,18.0,0.0,0.0,28.0,33.0,327.0,0.0,1.0,11.0,5.0,15.0,10.0,4.0,4.0,0.0,0.0,4.0,47.0
614,3.0,5.0,59.0,62.0,28.0,0.0,20.28,0.0,0.0,21.0,0.0,0.0,0.0,17.0,340.0,0.0,0.0,15.0,5.0,14.0,9.0,1.0,3.0,0.0,0.0,3.0,38.0
615,3.0,6.0,0.0,59.0,21.0,0.0,23.19,0.0,0.0,17.0,0.0,0.0,13.0,34.0,341.0,0.0,2.0,37.0,7.0,15.0,9.0,4.0,3.0,0.0,0.0,1.0,50.0
616,4.0,2.0,0.0,63.0,14.0,0.0,24.13,0.0,0.0,25.0,0.0,0.0,0.0,19.0,357.0,0.0,0.0,19.0,4.0,13.0,8.0,4.0,2.0,0.0,0.0,2.0,43.0
617,6.0,9.0,0.0,58.0,13.0,-2.0,30.36,0.0,0.0,25.0,0.0,0.0,21.0,31.0,404.0,0.0,2.0,14.0,8.0,13.0,10.0,4.0,8.0,0.0,0.0,1.0,45.0
618,1.0,9.0,0.0,58.0,21.0,-2.0,20.91,0.0,0.0,26.0,0.0,0.0,0.0,13.0,361.0,0.0,0.0,14.0,4.0,19.0,8.0,1.0,7.0,0.0,0.0,2.0,35.0
